season,episode,speaker,line
3,27,Phineas,"By Jove, I think she's got it! But there's also a lot of non-verbal cues! For example, if you wanna say okay, you reach for the sky!"
3,27,Buford,"Yeah! And when you're hungry, you crack your knuckles! (cracks knuckles) Oh, baby, that's good..."
3,27,Phineas,"And if you smell something bad, you do jazz hands!"
3,27,Baljeet,"(to Buford) Stop looking at me, I'm not going to do jazz hands! Even though you have totally earned it..."
3,27,Isabella,How do you say goodbye?
3,27,Phineas,"When you say goodbye, you blow a raspberry! (blows a raspberry) Let's all do it!"
3,27,Doofenshmirtz,"I bet you're wondering where my Inator is, right? C'mon, guess? Guess, no? No? Can I get a play-Oh alright ergh alright. Don't play. It's Norm!"
3,27,Norm,Let's hope there's no self-destruct button on this one!
3,27,Doofenshmirtz,"You've always had one, Norm. I just never told you where it was so you wouldn't pick at it!"
3,27,Doofenshmirtz,"And stop interrupting me! Anyway, I've done a lot of research for the past... you know, few hours... and I, and I found that most people will believe anything they read! And I know it's true, 'cause you know... I read it online somewhere. So, my new weapon to take over the Tri-State Area is... propaganda!"
3,27,Norm,Propaganda consists of messages that dishonestly attempt to influence the attitude of a community!
3,27,Doofenshmirtz,"Thanks for that, Mr. Norm-It-All. I've installed a switch back here that prints out propaganda leaflets. All I have to do is speak my evil messages into this microphone, err let's see... eh, ""slap yourself""! Push this button and, whatever I say (presses button and leaflet comes out) comes printed out on a leaflet. It's gonna work! I'm using a very convincing font. It's bold and it has a lot of serifs!"
3,27,Norm,Serifs are semi-structural details that...
3,27,Doofenshmirtz,"(cuts off Norm) Oh, for crying out loud, Norm! Listen, here's a buck, why don't you go get out of here and get a haircut or something!"
3,27,Norm,Out I go! (Going with Perry still in hand)
3,27,Doofenshmirtz,"Uh, Norm, take the dollar and leave the platypus.(He hands Norm the dollar, who puts Perry on the floor then walks out right through the wall) And when you come back use the door! (to Perry) He gets that from you, you know. Anyway, my plan is to fly Norm all over the Tri-State Area and drop leaflets, then everyone will do my bidding!"
3,27,Doofenshmirtz,"Man, that really is a convincing font."
3,27,Ice cream guy,"Hi, kids, what'll it be?"
3,27,Phineas,Ocolate-Cherb.
3,27,Isabella,Awberry-Strerb.
3,27,Baljeet,Anilla-Verb.
3,27,Buford,Emon-Lerb.
3,27,Ferb,Erry-Cherb.
3,27,Ice cream guy,Are you kids from outta town?
3,27,Phineas,"No no no, we're speaking Ferb Latin! You move the first letter to the end of the word then add erb! One and two letter words stay the same."
3,27,Ice cream guy,"Oh, I get it! Ocolate-Cherb is chocolate, and anilla-verb is vanilla!"
3,27,Random Woman,"Ooh, at's-therb ute-cerb."
3,27,Random Woman,Did..that mean goodbye?
3,27,Ice cream guy,I'm gonna borrow it.
3,27,Woman,Are you having trouble relaxing?
3,27,Candace,A little...
3,27,Woman,Try our new liquid massage. This isn't your mother's sensory deprivation tank. A few minutes in here will change your world!
3,27,Candace,"Alright, strap me in!"
3,27,Barber 1,Ice-nerb adge-berb.
3,27,Customer,Es-yerb it is.
3,27,Norm,"Hey, what's that language they're speaking?"
3,27,Barber 2,That is Ferb Latin!
3,27,Norm,I like it! And intend to use it whenever I can. Tell me how it works.
3,27,News-anchor,"Hey, I hear you kids have invented a new language. Tell us all about it!"
3,27,Phineas,"Sure, follow me!"
3,27,(Song,"""Ferb Latin"")"
3,27,Phineas,♪ You take the first letter of every word ♪
3,27,Isabella,"♪ Whenever someone sneezes, ♪"
3,27,"Phineas, Isabella",♪ Whenever you meet someone on the street ♪
3,27,Isabella,♪ You take the first letter of every word ♪
3,27,Phineas,"♪ Whenever someone sneezes, ♪"
3,27,"Phineas, Ferb, Isabella, Baljeet, Buford",♪ So those are the rules and we hope you enjoy them ♪
3,27,Isabella,♪ You take the first letter of every word ♪
3,27,Phineas,"♪ Whenever someone sneezes, ♪"
3,27,"Baljeet, Buford",♪ Whenever you meet someone on the street ♪
3,27,(Note,Lines in blue are sung simultaneously.)
3,27,Norm,(Norm uses the door but smashes through the door and causes damage to the walls) I'm ack-berb!
3,27,Doofenshmirtz,"(Annoyed that Norm still caused damage using the door) Oh, great. Nice haircut, by the way. Where's my change?"
3,27,Doofenshmirtz,"You're a weird robot, Norm."
3,27,Norm,Ank-therb ou-yerb!
3,27,Doofenshmirtz,"What is that, Swedish? You better not be broken, Norm. You still need to fly around the city distributing leaflets."
3,27,Doofenshmirtz,Well as long as you still remember the code for take-off...
3,27,Norm,Aunch-lerb?
3,27,Doofenshmirtz,"No, it's not ""aunch-lerb"", talk normal. It's launch, launch!"
3,27,Doofenshmirtz,"NO, WAIT NOT YET! AAAAH!"
3,27,Candace,"Hmm, I must have fallen asleep... Wow, am I relaxed...I wonder how long I was out?"
3,27,Candace,"Excuse me, what time is it?"
3,27,Woman,Ee-threrb enty-twerb.
3,27,Candace,"Uh, what?"
3,27,Woman,Ee-threrb enty-twerb.
3,27,Candace,My ears must be over-relaxed.
3,27,Candace,What? (reading street sign) Ain-merb reet-sterb?
3,27,Man,Cuse-exerb e-merb?
3,27,Candace,Excuse me?
3,27,Man,Ublic-perb estroom-rerb?
3,27,Candace,"I'm sorry, I no speak-erb your lang-werb..."
3,27,Man,Azz-jerb ands-herb? I ell-smerb?
3,27,Candace,What is happening here? All I did was go like (does jazz hands)
3,27,Candace,What is this? I am losing it!
3,27,News-anchor,(on TV) And how did this latest cultural craze get started? We talked to the creators.
3,27,Candace,This whole town has gone crazy!
3,27,Phineas,"(on TV) Ferb Latin isn't just a language, it's a way of life!"
3,27,Candace,Ferb Latin? I should have known Phineas and Ferb were behind this! (to the boys on TV) You are so usted-berb!
3,27,Linda,"What is it Candace? (Candace asks something) No, I don't know what Ferb Latin is. (sighs) Give me fifteen minutes."
3,27,Lawrence,"(from inside the tank) Uh, dear, as long as you're getting up, could you get me some more pie?"
3,27,Doofenshmirtz,"Not yet, you hunk of junk! (sees Perry unloading Norm's fuel) Perry the Platypus, how did you get- (Perry jumps off and opens his parachute) Curse you, Perry the Platypus!!"
3,27,Norm,We're oing-gerb own-derb!
3,27,Doofenshmirtz,"Knock it off with the babble talk, I can't stand it! (Doofenshmirtz stomps down several times on the button) TALK NORMAL!"
3,27,Man,"(reading the leaflet) ""Talk normal"". Huh."
3,27,Woman,"Yeah, okay, I'm convinced."
3,27,Candace,"Mom mom mom! Come with me. Phineas and Ferb created a new language and everybody's speaking it, and now we can't understand anybody! Watch this! What time is it?"
3,27,Woman,Twenty minutes since the last time you asked me.
3,27,Candace,What? You there! Talk!
3,27,Man,I don't think we have anything to say to each other! Not after the... jazz hands!
3,27,Linda,"Wow, he must really hate jazz hands."
3,27,Candace,I don't get it! Everybody was blowing raspberries and speaking this crazy language!
3,27,Linda,Look who's here.
3,27,Candace,"PHINEAS AND FERB! Alright, you two, what do you have to say for yourself?"
3,27,Phineas,"Look at that! Now, that's a convincing font."
3,27,Candace,Mom...they...I mean...em...
3,27,Linda,You remember that whole stress relief thing I mentioned earlier? You might wanna look into that.
3,27,Doofenshmirtz,"Well, that could've gone better."
3,27,Doofenshmirtz,"Not funny, Norm."
3,27,News-anchor,"Hey, I hear you kids have invented a new language. Tell us all about it!"
3,27,Phineas,"Sure, follow me!"
3,27,(Song,"""Ferb Latin"")"
3,27,Phineas,♪ You take the first letter of every word ♪
3,27,Isabella,♪ You take the first letter of every word ♪
3,27,Phineas,"♪ Whenever someone sneezes, ♪"
3,27,"Baljeet, Buford",♪ Whenever you meet someone on the street ♪
3,27,(Note,Lines in blue are sung simultaneously.)
3,33,Candace,"Oooooh! Here he comes! Oh, Jeremy. How can you even make walking to a bus stop cute? Yeah, I'm a lucky, lucky gal. (a strange object falls from Jeremy's backpack) Oh, no! He dropped something! Jeremy! Jeremy! (runs outside) Jeremy, wait! You dropped-- (bus leaves) wait! (calls Jeremy on her cellphone) Jeremy, you dropped something outside my house, and it kind of looks, uh, artsy."
3,33,Jeremy,Sounds like the gift I made you.
3,33,Candace,Gift? Well you didn't have to make--
3,33,Jeremy,Well we're passing the antenna farm. I'm losing you.
3,33,Woman,My fillings are heating up.
3,33,Candace,"Jeremy? Jeremy? (groans) Oh, what a beautiful tiara... neck, uh, broach... hmm... bracelet! (gasps) Oh, it's absolutely beautiful! (flings it into the sewer) Oops! No! No! No! No! (reaches for the object) Almost got it... (water rushes in and carries the object away)"
3,33,Man 1,Whoohoo! The Danville clean water flush-off!
3,33,Man 2,A million gallons straight to the ocean!
3,33,Candace,"Oh, you've got to be kidding me! Jeremy will be heartbroken when he finds out I lost my gift! Phineas and Ferb! (runs into the backyard) Hey. What are you guys doing?"
3,33,Phineas,We built a mind machine to enter Baljeet's subconscious in order to cure his fear of contractions.
3,33,Baljeet,You are amputating two perfectly good words and stitching them together. They are the Frankenstein monsters of grammar.
3,33,Phineas,We've already cured Irving's fear of the color lavender.
3,33,Irving,It can't hurt me anymore.
3,33,Candace,"Yeah, yeah, yeah. I don't care about any of that! I lost the gift Jeremy made for me, and you guys have to make an exact duplicate of it before he comes over!"
3,33,Phineas,We'd love to. What'd it look like?
3,33,Candace,"Well it kind of had this bolty screwy thing going on, and this wrapped wire like... Oh, I know what it looked like, but I don't know how to describe it!"
3,33,Phineas,"No problem. We can use the mind machine to enter your subconscious and retrieve your memory of what the gift looked like. You don't mind if we fix Candace's problem first, do you, Baljeet?"
3,33,Baljeet,"No, I don't (shudders) Chills! Chills! Hey where's (shudders) where is Perry?"
3,33,Doofenshmirtz,"♪ Eating cereal looks like this! ♪ (Perry enters the building) Ah! Perry the Platypus! You're early, and I'm in my underwear. So embarrassing. And it's the pair of underwear you never want anyone to see you in too. You know the ones. They're faded and frayed, and the elastic is so worn out you have to hold them up while you're  walking around the house. And you have to roll up the waist band, making your pants look all lumpy. And, and yet when you take them off, you find yourself mysteriously putting them in the hamper rather than the garbage. Why- why do you do that? Hey, where are you going Perry the Platypus?! (traps Perry in a net) You know, when you showed up, despite appearances, I was trying to come up with a perfect evil plan to thwart today's Tri-State Area Summit and Weenie Roast, and you just gave me a great idea! What is a man most afraid of? It's being in public and suddenly realizing he's in his underwear! So, I shall construct an Underwear-inator! One blast at the summit, and everyone will be so paralyzed with fear and embarrassment, I can just waltz in and take over. Thank you, Perry the Platypus. Thank you very much!"
3,33,Phineas,"Alright, Candace. You're all wired up. We're ready to go in."
3,33,Candace,Wait a minute. Why is that dweeb going into my subconscious?
3,33,Baljeet,Because this dweeb spent two weeks in psychology camp last summer.
3,33,All,How does that make you feel?
3,33,Candace,"Alright, but don't forget about doctor-patient confidentiality."
3,33,Phineas,"Okay, Irving. We're in your hands now."
3,33,Irving,Close your eyes and count backwards from four.
3,33,All,Three...two...one...
3,33,Candace,Where are we?
3,33,Phineas,We're inside your subconscious.
3,33,Candace,"Okay, everyone take off your shoes. I don't want you tracking mud in here, metaphorically speaking."
3,33,Irving,Mindmaster calling Deep Divers. How you guys doing?
3,33,Phineas,"We're doing fine, Irving."
3,33,Irving,"Remember, you have 45 minutes to retrieve the memory before the boyfriend arrives."
3,33,Phineas,"Copy that, Mindmaster. We need to get to the Forest of Memory."
3,33,Candace,So where are we now?
3,33,Phineas,"Offhand, I'd say the Jeremy Mountains."
3,33,Baljeet,"Hmm, significant."
3,33,Candace,"Uh, what was that?"
3,33,Phineas,Baljeet?
3,33,Baljeet,Shh! Do not move a muscle.
3,33,Candace,What is it?
3,33,Baljeet,It is your id.
3,33,Candace,My what?
3,33,Baljeet,"Your id. The embodiment of your deepest, most primal urges."
3,33,Candace,"So, fun, right?"
3,33,Baljeet,"Wrong. It is very primitive and aggressive. We do not want to meet it here. (shows gazelles that look like Phineas and Ferb running away from the id) Obviously, you see Phineas and Ferb as some sort of prey."
3,33,Candace,Run!
3,33,Doofenshmirtz,"Almost ready, Perry the Platypus, just a few more adjustments. I'm putting an extra ratty setting on the Underwear-inator. So embarrassing! (Perry takes a contact lenses out of his eye and holds it up to the light and tries to cut through the net)"
3,33,Irving,"Calling Phineas and Ferb. Come in, Phineas and Ferb. What's your 20?"
3,33,Phineas,"We copy you, Irving. We're just emerging from the Peaks and Valleys of Fickleness."
3,33,Candace,I have mixed feelings about it.
3,33,Phineas,"Wow, the Falls of Anxiety."
3,33,Falls of Anxiety,Is my neck to long? Is it okay that I wear the same dress everyday? (The falls continues to voice Candace's anxieties)
3,33,Candace,What's that?
3,33,Baljeet,It is all of Candace's anxieties.
3,33,Phineas,There are so... many of them.
3,33,Ferb,She has a rich internal life.
3,33,Buford,"Yeah, she's real messed up."
3,33,Candace,Buford?!
3,33,Isabella,What's he doin'?
3,33,Irving,He just showed up and jacked in!
3,33,Candace,You can't come in here!
3,33,Buford,It's a free country.
3,33,Candace,"No it's not! It's my head! And you're getting crumbs all over-- cru... all over... cru, cru, cru--"
3,33,Buford,What's wrong with her?
3,33,Baljeet,The anxieties are getting to her!
3,33,Phineas,"Hurry, everyone! Through the falls! The Palms of Sweatiness!"
3,33,Baljeet,The Harpies of Hyperventilation!
3,33,Candace,Rubber ducks?
3,33,Baljeet,Do not ask me! It is your subconscious!
3,33,Buford,"Yeah, I'll catch yous later. I'm keeping my hoagie dry."
3,33,Isabella,"Hey, Buford."
3,33,Buford,"Hey, Isabella. You just get here?"
3,33,Isabella,Yep.
3,33,Buford,Let me show you around. This place is a riot!
3,33,Doofenshmirtz,"(sniffs) Do you smell something burning? What are you doing?! Give me that! Got it! What is this, a tiny magnifying glass? Oh, you think you're so fancy with your high-tech spy equipment. (He crushes contact lenses) What are you going to do now? Huh, Perry the Platypus? Huh? (laughs) (Perry takes out the other contact lenses)"
3,33,(Song,Deep Into Your Mind)
3,33,Phineas,"Here we are Candace, the Forest of Memory."
3,33,Candace,How will we find Jeremy's gift?
3,33,Phineas,"Well, we shouldn't have to walk too far since it's a recent memory. What's the last thing you remember?"
3,33,Candace,"Hmm... the last thing I remember is saying, ""How will we find Jeremy's gift?"""
3,33,Phineas,Well we shouldn't have to walk too far since it's a recent memory. What's the last thing you remember?
3,33,Candace,"Oh, I forgot it already."
3,33,Phineas,No problem. This should be deep enough. Everybody just feel around. Maybe we can stimulate Candace's memory.
3,33,Candace,"That makes my head all buzzy. Wait, wait a minute, wait! I'm remembering! Yes, yes, I see it! Over there, through the trees! That's it!"
3,33,Jeremy,That's what?
3,33,Candace,"Jeremy? Wait, are you real?"
3,33,Jeremy,Yeah. I stopped by your house to give your present and Irving just told me to jack right in.
3,33,Candace,My present? How could you? I lost it. But I found the memory. It's right over there.
3,33,Jeremy,That? That's not your present. That's my drain unclogger. I don't know why I carry that around with me.
3,33,Candace,So I didn't lose your-- (id comes in and roars)
3,33,Baljeet,That is the id! Run!
3,33,Buford,"And if you follow me now, you'll see Candace's recurring nightmares. Come on, people. Try and stay with the group. (they see everyone running from the id) Hey, where are they going? (he sees the id and screams)"
3,33,Doofenshmirtz,"(as Perry escapes from the trap) Ironic, I built my Underwear-inator while actually in my underwear. Ha! (Perry attacks him and the Underwear-inator fires up)"
3,33,Id,(as children are running away from it) Clubby Momo!
3,33,Buford,"You all signed the releases, right?"
3,33,Id,Phineas and Ferb!
3,33,Doofenshmirtz,Ow! (Underwear-inator hits Perry) Ha! You look ridic-- (Underwear-inator hits Doofenshmirtz) Ah! Moth holes?!
3,33,Norm,Who wants lobster bisque? (Underwear-inator hits him) Get it while it's hot! (Perry disassembles the Underwear-inator)
3,33,Phineas,Irving! Get us out of here now!
3,33,Irving,"Roger, over! (Underwear-inator hits him) Ahh! Lavender! Ahh! It had to be lavender!"
3,33,Phineas,Hello? Irving? Hello?
3,33,Doofenshmirtz,"(as Perry is disassembling the Underwear-inator) Curse you, Perry the Platypus! You know, those, those really work for you."
3,33,Baljeet,I cannot believe I turned down a trip to the community pool for this!
3,33,Candace,She's growing! What do we do?
3,33,Phineas,One of us has to wake up and extract the others!
3,33,Baljeet,"I am trying to wake up, but I can't! Ahh! Oh! I feel a shock!"
3,33,Phineas,That's it! Let's all shock Baljeet awake with contractions!
3,33,Candace,Isn't!
3,33,Isabella,Won't!
3,33,Phineas,It's! Don't!
3,33,Isabella,Hasn't!
3,33,All,Ain't!
3,33,Baljeet,Ahh! That is both a contraction and grammatically incorrect! Ahh! (he wakes up)
3,33,Irving,(running around in circles) Lavender! Had to be lavender!
3,33,Baljeet,The... wires... must... pull... them... out... with... no muscles.
3,33,Candace,I don't think I can run anymore!
3,33,Phineas,Don't give up! Baljeet will save us!
3,33,Isabella,"I'm getting tired, too!"
3,33,Ginger,That's it! I'm dead meat!
3,33,Gretchen,"Gretchen is out! Peace! (Candace falls, causing everyone else to fall)"
3,33,Candace,I'm really complicated and weird. (everyone gets eaten by the id and wakes up)
3,33,Ginger,That was great! Let's do it again!
3,33,Irving,Not me!
3,33,Isabella,I wish I had my camera!
3,33,Baljeet,Wait until they hear about this at psychology camp!
3,33,Phineas,Goodbye everybody!
3,33,Candace,"Wow, I guess that was a lot of trouble to go through for a drain unclogger."
3,33,Jeremy,"Yeah, by the way, here's your real gift. (hands Candace a bracelet)"
3,33,Candace,"Jeremy, it's beautiful! I really love it. Thank you. Wait, hold on. Where's Buford?"
3,33,Buford,(to id) I don't care what Freud said about your selfish need for satisfaction. You're alright with me.
3,1,Phineas,"(offscreen) Hey, Ferb. What'cha wanna do today?"
3,1,Phineas,"(offscreen) Oops! (his hand comes in to pick it up.) It's way to nice out to be lying down. (Zoom out; they are in the living room, it is raining outside.) At least...in here, it is."
3,1,Phineas,Come in!
3,1,Isabella,(Sad voice) Hey Phineas. What'cha doin'?
3,1,Phineas,"Oh, what's the matter?"
3,1,Isabella,"(Sighs) We were going to go for our desert trekking patch today, but now it's raining."
3,1,Phineas,"Ferb, I know what we're gonna do today!"
3,1,Candace,"You see, I know Jeremy likes me, but I don't know why he likes me. And if I find out what it is that he likes about me, I can make sure I don't change that about myself. Because what if I stop doing whatever he likes? And then he stops liking me because I'm not doing it anymore?"
3,1,Linda,"Well, maybe he just likes hearing you talk."
3,1,Candace,Huh?
3,1,Linda,"Hey, where's Perry?"
3,1,Major Monogram,It's not like Agent P to miss...
3,1,Carl,"Right away, sir! (Presses play on the remote control and Perry slides on the video)"
3,1,Major Monogram,(Laughs)
3,1,Carl,"(Presses the slow motion button and Perry is in slow motion) Look sir, it's even funnier this way!"
3,1,Major Monogram,"(Laughs) Stop it, stop it. My cheeks hurt."
3,1,Major Monogram,"Oh uh... (Clears throat) Grow up, Carl!"
3,1,Major Monogram,"Anyhow, as you probably noticed there's been an unusual amount of rain in the Tri-State Area. Call us crazy, but we're thinking Doofenshmirtz! Investigate, and stop him at all costs. Well, maybe at a reasonable cost. We, I mean, we don't want to blow the whole budget on this one scheme, do we?"
3,1,Carl,"Run it again, sir?"
3,1,Major Monogram,I'll get the popcorn!
3,1,Isabella,"Wow, that was fast!"
3,1,Phineas,"Well, nobody likes working in the rain. Let's get dry, ladies! (As Phineas, Ferb, and the Fireside Girls enter the bio-dome) This biosphere can simulate almost any environment. (Ferb pulls a lever, sand begins pouring out of the ceiling, a fake sun shines and the tiles on the inside of the biosphere turn sky blue.) Can we cook or can't we?"
3,1,Isabella,"You guys are the greatest! Okay, according to the Fireside Girl handbook, we can find water in cacti."
3,1,Jeremy,"Hi, Candace. What do you say to a little picnic? You know, indoors."
3,1,Candace,Neat!
3,1,Jeremy,"We can't let a little rain put a damper on our-- wow! (Sees the biosphere, and Candace panics) I guess your brothers have been busy, huh? Oh, we should have our picnic in there!"
3,1,Candace,"Um, um... Excuse me! (Walks away from Jeremy to resolve her inner turmoil) Urge to bust so strong, but I need time with Jeremy to find out why he likes me! Gotta resist urge to bust! Must not spoil quality time with boyfriend! (Composes herself and returns to his side) Uh, picnic in the dangerous, unauthorized, and highly bust-worthy biosphere? Sounds great! (Giggles insincerely)"
3,1,Isabella,"So, we've gotten water from a cactus, witnessed a mirage, and learned the difference between sunstroke and heatstroke. Thanks for that, Adyson."
3,1,Adyson,Hey... the salamanders quit singing... (Giggles)
3,1,Isabella,"Now we just need to either collect a sand sample, measure the temperature, or milk a camel."
3,1,Isabella,You guys!
3,1,Doofenshmirtz,"Wow, I set up this whole thing with lasers and flypaper, falling cages, spinning platforms, on the way to a trapdoor... (The camera pans across this devious contraption) And you just come and slip on a chair, and waste a day's worth of work. Eh. (As Perry emerges from the hole in the ground in a green glass tube) But it's gonna look great on the Christmas party gag reel, hehehe! Of course, it'll just be me at the party, uh...yeah. (Sighs) I need a laugh at the holidays. Anyway, gotcha! Go ahead, try to climb out of it."
3,1,Doofenshmirtz,"(Laughs) It's greased! So, now that you're all comfy cozy I can introduce you to my Rain-inator! I've been using it to pour millions of gallons of water into these clouds, causing it to rain all over the Tri-State Area! I can't believe nobody's noticed it. It's kind of obvious."
3,1,Isabella,"Yay! We made it across the desert! Say, Phineas, I don't suppose you could help us out with our Rainforest Navigation Patch?"
3,1,Phineas,"No problem, ladies. Ferb?"
3,1,Jeremy,"Well, this sure beats all that rain. Not too hot, are you?"
3,1,Candace,"No, no, not at all! I mean, isn't that what you said you liked about me? That I don't ""overheat""?"
3,1,Jeremy,"Heh, no. The thing I really like about you is..."
3,1,Jeremy,"Wow, this is incredible!"
3,1,Candace,"Um, uh, what was that you were saying?"
3,1,Jeremy,"I said, This is incredible!"
3,1,Candace,"No, before that."
3,1,Jeremy,I said...wow!
3,1,Candace,(In a shallow state of calm) Pardon.
3,1,Jeremy,Sure. Hmm...
3,1,Adyson,Hey! I think I found a new species of -
3,1,Isabella,"Here, Adyson! Catch this! (Throws the lasso) Swift Water Rescue Patch! Bonus!"
3,1,Jeremy,Candace!
3,1,Candace,Yes?
3,1,Jeremy,Check it out. This umbrella makes a sweet raft. Wanna float down the river with me?
3,1,Candace,(still fighting between her two halves) Busting. Boyfriend. Busting. Boyfriend. Busting? Boyfriend! (Giggles) Coming!!!
3,1,Doofenshmirtz,"So, I bet you're wondering why did I cause all this rain. You see, while perusing local garage sales, I came upon a big screen TV from 1985. (Removes the tarp covering it) But when I went to turn it on, it was stuck on the Spanish channel!"
3,1,Doofenshmirtz,"All it played was crazy variety shows and Mexican soap operas. (Turns on the TV) I really got hooked on one of them, though: El Matador de Amor. (Sets up his armchair to watch the soap opera.) It has three simultaneous story lines that interconnect... Genius! Anyway, the last episode was a cliffhanger..."
3,1,Doofenshmirtz,"...in which Esmerelda is going to find out why Juan loves her. At least, I think that's what's going to happen... But the show got preempted by a soccer game! Oh, I hate soccer! It makes no sense whatsoever! The clock runs up instead of counting down, what is that?! (Removes popcorn from the microwave and sits down in his armchair.) So with the help of my Rain-inator I rained the game out."
3,1,Doofenshmirtz,"And now, back to our regularly scheduled programming."
3,1,Spanish Man on TV,¡La Esponja Milagroso! Absorbes... (continues under)
3,1,Doofenshmirtz,"In 10 minutes, the show is gonna start, and with you trapped and the Rain-inator at work, nothing will interrupt me!"
3,1,Doofenshmirtz,"Hey, less pounding back there, okay? You're lucky I sprang for the clear tube, this way, you can watch too!"
3,1,Jeremy,"I mean, it's like your hair was genetically engineered to ensnare those giant fruit bats."
3,1,Candace,And you like that about me?
3,1,Jeremy,"It's certainly interesting, but...it's not what I like about you."
3,1,Candace,What then?
3,1,Jeremy,"Well, let me put it in a song."
3,1,(Song,"""Set the Record Straight"")"
3,1,Jeremy,♪ All throughout history men fall in love with women ♪
3,1,Candace,"So, you were saying?"
3,1,Jeremy,"Oh, yeah."
3,1,Jeremy,"Hey, guys! Uh-oh, here comes the fun part!"
3,1,Candace,Fun part?! Seriously?!
3,1,Isabella,Jungle Navigation Patch: complete! Anybody up for a little rock-climbing?
3,1,Phineas,Behold Mount Ferbius!
3,1,Ferb,"Sorry, Adyson."
3,1,Adyson,The salamanders are back...
3,1,Isabella,Who wants a Concussion First Aid Patch?
3,1,Candace,Incoming!!!
3,1,Jeremy,"(As he moves his arms and legs back and forth) Ha, hey, look, Candace, I'm making snow angels."
3,1,Candace,(Grumpily) I'm wet and I'm freezing cold.
3,1,Jeremy,"Ah, it's not so bad. I mean, we're together, aren't we?"
3,1,Candace,"Well, yeah..."
3,1,Jeremy,And being together like this makes me realize what I like about you.
3,1,Candace,(Excitedly) What? What???
3,1,Jeremy,What's that sound?
3,1,Candace,That could've squished us! That's it! I am gonna bust them!
3,1,Jeremy,"(As Candace stomps away angrily) Wait, Candace, look! It's just papier-mâché! (Lifts the boulder easily)"
3,1,Isabella,"Good job, everyone. I think we've earned our Rock Climbing Patches."
3,1,Phineas,"(In a hang-glider) Congratulations, ladies. How do you feel about Non-Powered Flight Patches?"
3,1,Candace,"Hey, come back here! I'm gonna bust you two if it's the last thing I--"
3,1,Spanish Man on TV,El Matador de Amor.
3,1,Doofenshmirtz,"(As sappy guitar music plays in the background) It's starting! It's starting!!! Okay, now, Perry the Platypus, shhh."
